state_abb,state,election_date,partyname_gerda,partyname_short,vshare_opt1,vshare_opt2,vshare_opt3,party_vshare
SH,01,2022-05-08,gesundheitsforschung,Gesundheitsforschung,9.626791166819206e-4,9.507005199661525e-4,9.507005199661525e-4,9.507005199661525e-4
SH,01,2022-05-08,other,,6.97647282961429e-17,6.10100200189573e-17,6.10100200189573e-17,
SL,10,1970-06-14,cdu,CDU,0.5085638810392086,0.4745027580050811,0.4745027580050811,0.4784990907015498
SL,10,1970-06-14,spd,SPD,0.3819364945578192,0.409345501034865,0.409345501034865,0.4076576751467224
SL,10,1970-06-14,fdp,FDP,0.041630654507976,0.04526103774232679,0.04526103774232679,0.04374416643500652
SL,10,1970-06-14,npd,NPD,0.02978384584057421,0.03151024892344615,0.03151024892344615,0.03419769747927871
SL,10,1970-06-14,dkp,DKP,0.02552175551205294,0.0270667054672914,0.0270667054672914,
SL,10,1970-06-14,sonst,,0.00953943275435406,0.00866965082707455,0.00866965082707455,
SL,10,1970-06-14,other,,0.00302393578801494,0.00364409799991498,0.00364409799991498,
SL,10,1975-05-04,cdu,CDU,0.5140651016575019,0.49406936726061385,0.49406936726061385,0.4914688815951563
SL,10,1975-05-04,spd,SPD,0.4045699924325892,0.415835183595189,0.415835183595189,0.41828108937780184
SL,10,1975-05-04,fdp,FDP,0.06585401394869854,0.07284322058800342,0.07284322058800342,0.07377116496138696
SL,10,1975-05-04,dkp,DKP,0.0074670070969339,0.00870925064036499,0.00870925064036499,
SL,10,1975-05-04,npd,NPD,0.00637058952567832,0.0072944990962504,0.0072944990962504,0.00675976087381307
SL,10,1975-05-04,other,,0.00156784231700238,9.188001416184932e-4,9.188001416184932e-4,
SL,10,1975-05-04,sonst,,1.0545302159586184e-4,3.296786779598337e-4,3.296786779598337e-4,
SL,10,1980-04-27,spd,SPD,0.43922111000559794,0.4540255777299585,0.4540255777299585,0.4540255777299585
SL,10,1980-04-27,cdu,CDU,0.46114183978187806,0.4398505926634952,0.4398505926634952,0.4398505926634952
SL,10,1980-04-27,fdp,FDP,0.06356128465712405,0.06905699213380449,0.06905699213380449,0.06905699213380449
SL,10,1980-04-27,gruene,Grüne,0.02837890845252438,0.02870837501529338,0.02870837501529338,0.02870837501529338
SL,10,1980-04-27,dkp,DKP,0.00451879823140816,0.00533001317029989,0.00533001317029989,
SL,10,1980-04-27,other,,0.00317805887146741,0.00302844928714852,0.00302844928714852,
SL,10,1980-04-27,afd,AfD,0,0,0,
SL,10,1980-04-27,familie,,0,0,0,
SL,10,1980-04-27,linke_pds,Linke,0,0,0,
SL,10,1980-04-27,npd,NPD,0,0,0,
SL,10,1980-04-27,piraten,Piraten,0,0,0,
SL,10,1980-04-27,rep,Rep,0,0,0,
SL,10,1985-03-10,spd,SPD,0.477404957259969,0.49169315974867395,0.49169315974867395,0.49169315974867395
SL,10,1985-03-10,cdu,CDU,0.3945741145732997,0.37306657246904174,0.37306657246904174,0.37306657246904174
SL,10,1985-03-10,fdp,FDP,0.09424187970087984,0.1003162146173718,0.1003162146173718,0.1003162146173718
SL,10,1985-03-10,gruene,Grüne,0.02452722041520633,0.02502762799315081,0.02502762799315081,0.02502762799315081
SL,10,1985-03-10,npd,NPD,0.00641653457427972,0.00660943877225312,0.00660943877225312,0.00660943877225312
SL,10,1985-03-10,dkp,DKP,0.00283529347636533,0.00328698639950858,0.00328698639950858,
SL,10,1985-03-10,afd,AfD,0,0,0,
SL,10,1985-03-10,familie,,0,0,0,
SL,10,1985-03-10,linke_pds,Linke,0,0,0,
SL,10,1985-03-10,piraten,Piraten,0,0,0,
SL,10,1985-03-10,rep,Rep,0,0,0,
SL,10,1985-03-10,other,,0,0,0,
SL,10,1990-01-28,spd,SPD,0.5374426425759975,0.5438718572657293,0.5438718572657293,0.5438718572657293
SL,10,1990-01-28,cdu,CDU,0.3506596096070711,0.33422081224490385,0.33422081224490385,0.33422081224490385
SL,10,1990-01-28,fdp,FDP,0.05020853053890437,0.0563505887471708,0.0563505887471708,0.0563505887471708
SL,10,1990-01-28,rep,Rep,0.0325243588232192,0.03351529532445566,0.03351529532445566,0.03351529532445566
SL,10,1990-01-28,gruene,Grüne,0.02405076093454516,0.02648029609523686,0.02648029609523686,0.02648029609523686
SL,10,1990-01-28,npd,NPD,0.00225358802351271,0.00234547998057919,0.00234547998057919,0.00234547998057919
SL,10,1990-01-28,familie,Familie,0.0019352987881624,0.00201123467622147,0.00201123467622147,
SL,10,1990-01-28,dkp,DKP,9.252107085875328e-4,0.00120443566570283,0.00120443566570283,
SL,10,1990-01-28,afd,AfD,0,0,0,
SL,10,1990-01-28,linke_pds,Linke,0,0,0,
SL,10,1990-01-28,piraten,Piraten,0,0,0,
SL,10,1990-01-28,other,,0,0,0,
SL,10,1994-10-16,spd,SPD,0.49257912084517486,0.49368685402392287,0.49368685402392287,0.49368685402392287
SL,10,1994-10-16,cdu,CDU,0.3978934343526605,0.38594675415166646,0.38594675415166646,0.38594675415166646
SL,10,1994-10-16,gruene,Grüne,0.04817376510219454,0.05528829404250377,0.05528829404250377,0.05528829404250377
SL,10,1994-10-16,other,,0.0247057399409265,0.0255312971780281,0.0255312971780281,
SL,10,1994-10-16,fdp,FDP,0.01855411343750192,0.02062187899198699,0.02062187899198699,0.02062187899198699
SL,10,1994-10-16,rep,Rep,0.0135523606759911,0.01409243990245035,0.01409243990245035,0.01409243990245035
SL,10,1994-10-16,familie,Familie,0.00454146564555063,0.00483248170944141,0.00483248170944141,
SL,10,1994-10-16,afd,AfD,0,0,0,
SL,10,1994-10-16,dkp,,0,0,0,
SL,10,1994-10-16,linke_pds,Linke,0,0,0,
SL,10,1994-10-16,npd,NPD,0,0,0,
SL,10,1994-10-16,piraten,Piraten,0,0,0,
SL,10,1999-09-05,cdu,CDU,0.4660098490113343,0.4554802570078786,0.4554802570078786,0.4554802570078786
SL,10,1999-09-05,spd,SPD,0.4436633601051837,0.4437369132140877,0.4437369132140877,0.4437369132140877
SL,10,1999-09-05,gruene,Grüne,0.02751024764014473,0.03248662837744488,0.03248662837744488,0.03248662837744488
SL,10,1999-09-05,fdp,FDP,0.0219854672525549,0.02558416182668654,0.02558416182668654,0.02558416182668654
SL,10,1999-09-05,rep,Rep,0.01250169764384123,0.01314823885728024,0.01314823885728024,0.01314823885728024
SL,10,1999-09-05,other,,0.01237910458735961,0.01141858516481051,0.01141858516481051,
SL,10,1999-09-05,familie,Familie,0.00928177473171379,0.01008904845721708,0.01008904845721708,
SL,10,1999-09-05,linke_pds,Linke,0.00666849902786781,0.00805616709459447,0.00805616709459447,0.00805616709459447
SL,10,1999-09-05,afd,AfD,0,0,0,
SL,10,1999-09-05,dkp,,0,0,0,
SL,10,1999-09-05,npd,NPD,0,0,0,
SL,10,1999-09-05,piraten,Piraten,0,0,0,
SL,10,2004-09-05,cdu,CDU,0.49047446852511983,0.4748113797132428,0.4748113797132428,0.4748113797132428
SL,10,2004-09-05,spd,SPD,0.30715487465560726,0.3084587027996413,0.3084587027996413,0.3084587027996413
SL,10,2004-09-05,gruene,Grüne,0.04908042557878495,0.05622379015823272,0.05622379015823272,0.05622379015823272
SL,10,2004-09-05,fdp,FDP,0.05030990976608147,0.05172226398688489,0.05172226398688489,0.05172226398688489
SL,10,2004-09-05,npd,NPD,0.03717082697070941,0.03982990208954142,0.03982990208954142,0.03982990208954142
SL,10,2004-09-05,familie,Familie,0.03029206118132839,0.02967656036302046,0.02967656036302046,
SL,10,2004-09-05,linke_pds,Linke,0.02080368020863614,0.02318693561096669,0.02318693561096669,0.02318693561096669
SL,10,2004-09-05,other,,0.01471375311373255,0.01609046527846966,0.01609046527846966,
SL,10,2004-09-05,afd,AfD,0,0,0,
SL,10,2004-09-05,dkp,,0,0,0,
SL,10,2004-09-05,piraten,Piraten,0,0,0,
SL,10,2004-09-05,rep,Rep,0,0,0,
SL,10,2009-08-30,cdu,CDU,0.358356883177905,0.3450624821192499,0.3450624821192499,0.3450624821192499
SL,10,2009-08-30,spd,SPD,0.24819350930062536,0.24540523155688276,0.24540523155688276,0.24540523155688276
SL,10,2009-08-30,linke_pds,Linke,0.20425948084538953,0.21253830921496727,0.21253830921496727,0.21253830921496727
SL,10,2009-08-30,fdp,FDP,0.08923655387842243,0.09174390839072312,0.09174390839072312,0.09174390839072312
SL,10,2009-08-30,gruene,Grüne,0.05328336602071096,0.05893121263741298,0.05893121263741298,0.05893121263741298
SL,10,2009-08-30,familie,Familie,0.02024797479642711,0.020026440136651,0.020026440136651,
SL,10,2009-08-30,npd,NPD,0.01460630622989157,0.01514417727980732,0.01514417727980732,0.01514417727980732
SL,10,2009-08-30,other,,0.01181592575062808,0.01114823866430563,0.01114823866430563,
SL,10,2009-08-30,afd,AfD,0,0,0,
SL,10,2009-08-30,dkp,,0,0,0,
SL,10,2009-08-30,piraten,Piraten,0,0,0,
SL,10,2009-08-30,rep,Rep,0,0,0,
SL,10,2012-03-25,cdu,CDU,0.3641728768154261,0.3524186879537248,0.3524186879537248,0.3524186879537248
SL,10,2012-03-25,spd,SPD,0.3077917713504641,0.30577983519428875,0.30577983519428875,0.30577983519428875
SL,10,2012-03-25,linke_pds,Linke,0.1565989581958029,0.16125694481959052,0.16125694481959052,0.16125694481959052
SL,10,2012-03-25,piraten,Piraten,0.0714889810212435,0.0740836162511895,0.0740836162511895,0.0740836162511895
SL,10,2012-03-25,gruene,Grüne,0.04501761587775041,0.05038915922492281,0.05038915922492281,0.05038915922492281
SL,10,2012-03-25,familie,Familie,0.01754595452913646,0.01744048336359896,0.01744048336359896,
SL,10,2012-03-25,other,,0.01440689546272999,0.01478514172210748,0.01478514172210748,
SL,10,2012-03-25,fdp,FDP,0.0112636104143442,0.01219836524037282,0.01219836524037282,0.01219836524037282
SL,10,2012-03-25,npd,NPD,0.01171333633310237,0.0116477662302044,0.0116477662302044,0.0116477662302044
SL,10,2012-03-25,afd,AfD,0,0,0,
SL,10,2012-03-25,dkp,,0,0,0,
SL,10,2012-03-25,rep,Rep,0,0,0,
SL,10,2017-03-26,cdu,CDU,0.4234467970532183,0.4070249520872714,0.4070249520872714,0.4070249520872714
SL,10,2017-03-26,spd,SPD,0.3005371820587589,0.29610721960047437,0.29610721960047437,0.29610721960047437
SL,10,2017-03-26,linke_pds,Linke,0.11969647222182891,0.12845294810812632,0.12845294810812632,0.12845294810812632
SL,10,2017-03-26,afd,AfD,0.06008970893361419,0.06176854639432128,0.06176854639432128,0.06176854639432128
SL,10,2017-03-26,gruene,Grüne,0.03413446093045633,0.04007621074481578,0.04007621074481578,0.04007621074481578
SL,10,2017-03-26,fdp,FDP,0.02934756922369533,0.03263311120811266,0.03263311120811266,0.03263311120811266
SL,10,2017-03-26,other,,0.01086814622379652,0.01115996575387376,0.01115996575387376,
SL,10,2017-03-26,familie,Familie,0.00834034943524499,0.00830861979493539,0.00830861979493539,
SL,10,2017-03-26,piraten,Piraten,0.00685689765383448,0.0074543400595373,0.0074543400595373,0.0074543400595373
SL,10,2017-03-26,npd,NPD,0.00668241626555203,0.0070140862485317,0.0070140862485317,0.0070140862485317
SL,10,2017-03-26,dkp,,0,0,0,
SL,10,2017-03-26,rep,Rep,0,0,0,
SL,10,2022-03-27,spd,SPD,0.4399149198083498,0.4350048959905926,0.4350048959905926,0.4350048959905926
SL,10,2022-03-27,cdu,CDU,0.29568443386724347,0.28547935395027974,0.28547935395027974,0.28547935395027974
SL,10,2022-03-27,other,,0.08624167340021274,0.08770343780323643,0.08770343780323643,
SL,10,2022-03-27,afd,AfD,0.05765495846480213,0.05684875036194964,0.05684875036194964,0.05684875036194964
SL,10,2022-03-27,gruene,Grüne,0.04104052720811575,0.04995015594227373,0.04995015594227373,0.04995015594227373
SL,10,2022-03-27,fdp,FDP,0.04436020177755716,0.04778398403221849,0.04778398403221849,0.04778398403221849
SL,10,2022-03-27,linke_pds,Linke,0.02353691572811423,0.02583712597615884,0.02583712597615884,0.02583712597615884
SL,10,2022-03-27,familie,Familie,0.00834168091031986,0.00847901576221621,0.00847901576221621,
SL,10,2022-03-27,piraten,Piraten,0.00322468883528481,0.00291328018107428,0.00291328018107428,0.00291328018107428
SN,14,1990-10-14,cdu,CDU,0.6103318113520487,0.539711108292985,0.539711108292985,0.5382092197908273
SN,14,1990-10-14,spd,SPD,0.17241476626283544,0.19143606149720105,0.19143606149720105,0.19090066081319287
SN,14,1990-10-14,linke_pds,Linke,0.06259645225136151,0.10073765117368506,0.10073765117368506,0.1023079476058148
SN,14,1990-10-14,forum,Forum,0.03916818036349698,0.0548831835614882,0.0548831835614882,
SN,14,1990-10-14,fdp,FDP,0.04760201482857375,0.05241087798451888,0.05241087798451888,0.05254607882823186
SN,14,1990-10-14,dsu,DSU,0.03999550509109467,0.0363528932176017,0.0363528932176017,
SN,14,1990-10-14,npd,NPD,0.00691479652798609,0.00697326189517024,0.00697326189517024,0.00673154549479726
SN,14,1990-10-14,da,DemAufbr,0.00608311396243,0.00569070337093664,0.00569070337093664,
SN,14,1990-10-14,dbu,DBU,0.00582133619546649,0.00485500007800964,0.00485500007800964,
SN,14,1990-10-14,chr_l,CHRLiga,0.00644811858160384,0.00478379127660178,0.00478379127660178,
SN,14,1990-10-14,rap,RAP,0.00157728209143663,0.00124295362906855,0.00124295362906855,
SN,14,1990-10-14,shb,SHB,0.00104662249166586,9.225140227332098e-4,9.225140227332098e-4,
SN,14,1990-10-14,bv,,0,0,0,
SN,14,1990-10-14,ev_froehlich,,0,0,0,
SN,14,1990-10-14,ev_graf,,0,0,0,
SN,14,1990-10-14,ev_heine,,0,0,0,
SN,14,1990-10-14,ev_kraut,,0,0,0,
SN,14,1990-10-14,ev_kromer,,0,0,0,
SN,14,1990-10-14,ev_liebig,,0,0,0,
SN,14,1990-10-14,ev_neumann,,0,0,0,
SN,14,1990-10-14,ev_riedel,,0,0,0,
SN,14,1990-10-14,ev_ruethrich,,0,0,0,
SN,14,1990-10-14,ev_schroeter,,0,0,0,
SN,14,1990-10-14,ev_teubert,,0,0,0,
SN,14,1990-10-14,ev_tschiche,,0,0,0,
SN,14,1990-10-14,ev_ziermaier,,0,0,0,
SN,14,1990-10-14,jda,,0,0,0,
SN,14,1990-10-14,other,,0,0,0,
SN,14,1994-09-11,cdu,CDU,0.6400417881283148,0.5809614613692753,0.5784655971794174,0.5814000703562683
SN,14,1994-09-11,spd,SPD,0.15786940291710805,0.16604154375154517,0.16532821391706448,0.16605726767652784
SN,14,1994-09-11,linke_pds,Linke,0.11564008491061097,0.16489159994366015,0.16418321037417344,0.16456147015527803
SN,14,1994-09-11,gruene,Grüne,0.0338572752812544,0.04154276658258369,0.04136429501371797,0.04142152611080046
SN,14,1994-09-11,fdp,FDP,0.02038990600022741,0.01737424736547135,0.0172996059912862,0.01748004391936745
SN,14,1994-09-11,rep,Rep,0.01495690543206054,0.01277151724620223,0.01271664962646404,0.01268399472424897
SN,14,1994-09-11,forum,Forum,0.00629342425157653,0.00656526805264034,0.00653706305365334,
SN,14,1994-09-11,dsu,DSU,0.00784996570351607,0.00624564769661576,0.00621881581625022,
SN,14,1994-09-11,sp,SozPolSachs,0.00310124737533125,0.00360594799200604,0.00359045650580225,
SN,14,1994-09-11,allianz_sachsen,,0,0,0,
SN,14,1994-09-11,bfb,,0,0,0,
SN,14,1994-09-11,dresden_pur,,0,0,0,
SN,14,1994-09-11,ev_garten,,0,0,0,
SN,14,1994-09-11,ev_krone,,0,0,0,
SN,14,1994-09-11,ev_tannert,,0,0,0,
SN,14,1994-09-11,freie_wahler,,0,0,0,
SN,14,1994-09-11,liga,,0,0,0,
SN,14,1994-09-11,o_fraktionszw,,0,0,0,
SN,14,1994-09-11,sachbezogen,,0,0,0,
SN,14,1994-09-11,spoergler,,0,0,0,
SN,14,1994-09-11,other,,0,0,0,
SN,14,1999-09-19,cdu,CDU,0.6131447601086173,0.5684409749737681,0.5684409749737681,0.5689524193280076
SN,14,1999-09-19,linke_pds,Linke,0.1904224192427519,0.22208965511122483,0.22208965511122483,0.22195056356720108
SN,14,1999-09-19,spd,SPD,0.09815073445395596,0.10745127302562302,0.10745127302562302,0.10734901611406644
SN,14,1999-09-19,gruene,Grüne,0.01662496048575859,0.02578318755361379,0.02578318755361379,0.025696464812631
SN,14,1999-09-19,pro_dm,Pro DM/Schill,0.02172915540535254,0.02155152084569826,0.02155152084569826,
SN,14,1999-09-19,rep,Rep,0.01684772402563277,0.01523810946951,0.01523810946951,0.01515337752163514
SN,14,1999-09-19,npd,NPD,0.01611900280776526,0.01373166974320946,0.01373166974320946,0.01367468365193025
SN,14,1999-09-19,fdp,FDP,0.01146707166008852,0.01075474684948164,0.01075474684948164,0.01079862407535424
SN,14,1999-09-19,dsu,DSU,0.005181205830037,0.00428069837910634,0.00428069837910634,
SN,14,1999-09-19,pbc,BündnisC,0.00393547550104085,0.003197798898235,0.003197798898235,0.00320460687075106
SN,14,1999-09-19,graue,Graue,0.00245339951191166,0.00316931383211462,0.00316931383211462,0.00317734345252838
SN,14,1999-09-19,forum,Forum,0.00160660574734866,0.00188468404691537,0.00188468404691537,
SN,14,1999-09-19,bueso,BÜSO,0.00100176782550483,0.0011272614690916,0.0011272614690916,0.00112750407564997
SN,14,1999-09-19,kpd,KPD (1990),7.221468668059582e-4,8.396089981055096e-4,8.396089981055096e-4,
SN,14,1999-09-19,fp_deutschlands,FPDeutschlands,5.935705274280534e-4,4.594968043024591e-4,4.594968043024591e-4,
SN,14,1999-09-19,dieter_kaeppel,,0,0,0,
SN,14,1999-09-19,kromer,,0,0,0,
SN,14,1999-09-19,siegemund,,0,0,0,
SN,14,1999-09-19,sparen_ja_aber_gerecht,,0,0,0,
SN,14,1999-09-19,ueberparteilich_fuer_chemnitz,,0,0,0,
SN,14,1999-09-19,uhlig,,0,0,0,
SN,14,1999-09-19,zocher,,0,0,0,
SN,14,1999-09-19,zukunft_fuer_leipzig,,0,0,0,
SN,14,1999-09-19,other,,0,0,0,
SN,14,2004-09-19,cdu,CDU,0.4432400776632527,0.41097613599087773,0.41097613599087773,0.4111286046338339
SN,14,2004-09-19,linke_pds,Linke,0.21655925086583583,0.23591238538558865,0.23591238538558865,0.23579623437901867
SN,14,2004-09-19,spd,SPD,0.08055439776281763,0.09772050094503194,0.09772050094503194,0.09828112117723128
SN,14,2004-09-19,npd,NPD,0.11083453805960884,0.0923192724035052,0.0923192724035052,0.09177721638259057
SN,14,2004-09-19,fdp,FDP,0.06326193319750645,0.05898200143707337,0.05898200143707337,0.05894088604826129
SN,14,2004-09-19,gruene,Grüne,0.03238922197136973,0.05125968462487699,0.05125968462487699,0.05132888009672449
SN,14,2004-09-19,tierschutz,Die Tierschutzpartei,0.01595824460647445,0.01635842484262484,0.01635842484262484,
SN,14,2004-09-19,graue,Graue,0.00699607137204495,0.00932291585310611,0.00932291585310611,0.00931526078836229
SN,14,2004-09-19,pbc,BündnisC,0.00864061004010916,0.00673140005310923,0.00673140005310923,0.0066726438428275
SN,14,2004-09-19,bueso,BÜSO,0.00396448947747814,0.00547786594604726,0.00547786594604726,0.00543185898992132
SN,14,2004-09-19,aufbruch,Aufbruch,0.00564611601516466,0.00540269295053031,0.00540269295053031,
SN,14,2004-09-19,dsu,DSU,0.00693999890785898,0.00530408941095612,0.00530408941095612,
SN,14,2004-09-19,dgg,DGG,0.00501505006047847,0.00423263015667223,0.00423263015667223,
SN,14,2004-09-19,buergerbewegung_du,,0,0,0,
SN,14,2004-09-19,carsten_heine,,0,0,0,
SN,14,2004-09-19,eb_pohl,,0,0,0,
SN,14,2004-09-19,fp_deutschlands,,0,0,0,
SN,14,2004-09-19,freie_wahler,,0,0,0,
SN,14,2004-09-19,fw_penig,,0,0,0,
SN,14,2004-09-19,offensive_d,,0,0,0,
SN,14,2004-09-19,perspektive_schmidt,,0,0,0,
SN,14,2004-09-19,plb,,0,0,0,
SN,14,2004-09-19,rep,Rep,0,0,0,
SN,14,2004-09-19,schaudienst,,0,0,0,
SN,14,2004-09-19,unabhangige,,0,0,0,
SN,14,2004-09-19,werner,,0,0,0,
SN,14,2004-09-19,other,,0,0,0,
SN,14,2009-08-30,cdu,CDU,0.4421603330043966,0.4022496465627989,0.4022496465627989,0.4022496465627989
SN,14,2009-08-30,linke_pds,Linke,0.18881378909591304,0.2060584783478334,0.2060584783478334,0.2060584783478334
SN,14,2009-08-30,spd,SPD,0.08926782334392784,0.10418733367865674,0.10418733367865674,0.10418733367865674
SN,14,2009-08-30,fdp,FDP,0.10545860319611595,0.09951712216158354,0.09951712216158354,0.09951712216158354
SN,14,2009-08-30,gruene,Grüne,0.0382568566299192,0.06396253593486852,0.06396253593486852,0.06396253593486852
SN,14,2009-08-30,npd,NPD,0.06877702242213085,0.05610151395193699,0.05610151395193699,0.05610151395193699
SN,14,2009-08-30,tierschutz,Die Tierschutzpartei,0.02060059354076492,0.02054804047516648,0.02054804047516648,
SN,14,2009-08-30,piraten,Piraten,0.01411011655839233,0.01927894916346241,0.01927894916346241,0.01927894916346241
SN,14,2009-08-30,freie_sachsen,FS,0.01555447371318243,0.01351267895105513,0.01351267895105513,
SN,14,2009-08-30,pbc,BündnisC,0.00566128562602372,0.00421231491491079,0.00421231491491079,0.00421231491491079
SN,14,2009-08-30,svp,proDeutschland,0.00270930898845644,0.00244860625287576,0.00244860625287576,
SN,14,2009-08-30,bueso,BÜSO,0.00154194584454925,0.00227724276142251,0.00227724276142251,0.00227724276142251
SN,14,2009-08-30,rep,Rep,0.00231685202386026,0.00186163065715117,0.00186163065715117,0.00186163065715117
SN,14,2009-08-30,dsu,DSU,0.00243873914266939,0.00168915441575342,0.00168915441575342,
SN,14,2009-08-30,humanwirtschaft,Humanwirtschaft,0.00126569819434037,0.00124071618811928,0.00124071618811928,
SN,14,2009-08-30,fp_deutschlands,FPDeutschlands,0.00106655867535737,8.540355824049753e-4,8.540355824049753e-4,
SN,14,2009-08-30,bildung,,0,0,0,
SN,14,2009-08-30,dose,,0,0,0,
SN,14,2009-08-30,foerster,,0,0,0,
SN,14,2009-08-30,freie_buerger,,0,0,0,
SN,14,2009-08-30,frieden,,0,0,0,
SN,14,2009-08-30,fuer_unsere_region,,0,0,0,
SN,14,2009-08-30,fw_sachsen,,0,0,0,
SN,14,2009-08-30,gerechtigkeit,,0,0,0,
SN,14,2009-08-30,nitzsche,,0,0,0,
SN,14,2009-08-30,other,,0,0,0,
SN,14,2014-08-31,cdu,CDU,0.44394897827876306,0.3941461948984396,0.3941461948984396,0.3941461948984396
SN,14,2014-08-31,linke_pds,Linke,0.16565897539197025,0.18905721469142883,0.18905721469142883,0.18905721469142883
SN,14,2014-08-31,spd,SPD,0.10531950506590694,0.12360068616835795,0.12360068616835795,0.12360068616835795
SN,14,2014-08-31,afd,AfD,0.10914176881418704,0.09747242593735934,0.09747242593735934,0.09747242593735934
SN,14,2014-08-31,gruene,Grüne,0.03254680236371585,0.05731728691132025,0.05731728691132025,0.05731728691132025
SN,14,2014-08-31,npd,NPD,0.05902000834610375,0.04949682412019794,0.04949682412019794,0.04949682412019794
SN,14,2014-08-31,fdp,FDP,0.03972006447812142,0.03776490855872278,0.03776490855872278,0.03776490855872278
SN,14,2014-08-31,freie_wahler,FW-SN,0.01809852185567303,0.0161429106216248,0.0161429106216248,
SN,14,2014-08-31,tierschutz,Die Tierschutzpartei,0.01005826242742695,0.01136550312397137,0.01136550312397137,
SN,14,2014-08-31,piraten,Piraten,0.00729657297817171,0.01108825104626018,0.01108825104626018,0.01108825104626018
SN,14,2014-08-31,die_partei,DiePartei,0.00390124856608827,0.00707664554298964,0.00707664554298964,0.00707664554298964
SN,14,2014-08-31,bueso,BÜSO,0.00151815585673736,0.00203969590210436,0.00203969590210436,0.00203969590210436
SN,14,2014-08-31,pro_deutschland,proDeutschland,0.00204675719332835,0.00192305460949899,0.00192305460949899,
SN,14,2014-08-31,dsu,DSU,0.00172437838380598,0.00150839786772388,0.00150839786772388,
SN,14,2014-08-31,other,,0,0,0,
SN,14,2019-09-01,cdu,CDU,0.3537040677304232,0.32105876091701796,0.32105876091701796,0.32105876091701796
SN,14,2019-09-01,afd,AfD,0.32590999856948666,0.2749516837860156,0.2749516837860156,0.2749516837860156
SN,14,2019-09-01,linke_pds,Linke,0.08020360328719228,0.10355802123005442,0.10355802123005442,0.10355802123005442
SN,14,2019-09-01,gruene,Grüne,0.04285274223413554,0.0863229687919031,0.0863229687919031,0.0863229687919031
SN,14,2019-09-01,spd,SPD,0.06510511725180633,0.07721777999747975,0.07721777999747975,0.07721777999747975
SN,14,2019-09-01,fdp,FDP,0.04300913522755326,0.04497573688284605,0.04497573688284605,0.04497573688284605
SN,14,2019-09-01,freie_wahler,FW-SN,0.03687974465140386,0.03364802532429677,0.03364802532429677,
SN,14,2019-09-01,die_partei,DiePartei,0.01010939261745845,0.0155175016166949,0.0155175016166949,0.0155175016166949
SN,14,2019-09-01,tierschutz,Die Tierschutzpartei,0.01470564427128634,0.01545195681243615,0.01545195681243615,
SN,14,2019-09-01,npd,NPD,0.00758345849435818,0.00597611676576087,0.00597611676576087,0.00597611676576087
SN,14,2019-09-01,gesundheitsforschung,Gesundheitsforschung,0.00581656075506566,0.0053783666142462,0.0053783666142462,0.0053783666142462
SN,14,2019-09-01,blaue_teampetry,Blaue,0.00404082359413863,0.00360311790171695,0.00360311790171695,
SN,14,2019-09-01,piraten,Piraten,0.00214120760943683,0.0030612193087608,0.0030612193087608,0.0030612193087608
SN,14,2019-09-01,odp,ÖDP,0.00224672621011053,0.0027694987714965,0.0027694987714965,0.0027694987714965
SN,14,2019-09-01,die_humanisten,Die Humanisten,0.00117637466555679,0.00198711536854874,0.00198711536854874,
SN,14,2019-09-01,adpm,ADPM,0.0019404341495559,0.00182233019164469,0.00182233019164469,
SN,14,2019-09-01,partei_der_vernunft,Vernunft,0.00116654650822435,0.00104687053562567,0.00104687053562567,
SN,14,2019-09-01,kpd,KPD (1990),8.206401073710308e-4,9.005486838649463e-4,9.005486838649463e-4,
SN,14,2019-09-01,bueso,BÜSO,5.877820654361465e-4,7.523804995898834e-4,7.523804995898834e-4,7.523804995898834e-4
SN,14,2019-09-01,other,,0,0,0,
SN,14,2024-09-01,cdu,CDU,0.3320580491936032,0.31904710999658004,0.31904710999658004,0.31904710999658004
SN,14,2024-09-01,afd,AfD,0.37375444477552944,0.30634040510687305,0.30634040510687305,0.30634040510687305
SN,14,2024-09-01,bsw,BSW,0.117343628209563,0.11821601015003154,0.11821601015003154,
SN,14,2024-09-01,spd,SPD,0.04880930877603527,0.07326361930056266,0.07326361930056266,0.07326361930056266
SN,14,2024-09-01,gruene,Grüne,0.01932589853124672,0.05109939509525876,0.05109939509525876,0.05109939509525876
SN,14,2024-09-01,linke_pds,Linke,0.02027064942612332,0.04467300092462733,0.04467300092462733,0.04467300092462733
SN,14,2024-09-01,freie_wahler,FW-SN,0.02552650578057803,0.02258416089111757,0.02258416089111757,
SN,14,2024-09-01,freie_sachsen,FS (2021),0.02626776550030653,0.0221893522625686,0.0221893522625686,
SN,14,2024-09-01,tierschutz_hier,TIERSCHUTZliste,0.00923154674805849,0.01005377830153924,0.01005377830153924,
SN,14,2024-09-01,fdp,FDP,0.00741924203646294,0.00894175529275677,0.00894175529275677,0.00894175529275677
SN,14,2024-09-01,die_partei,DiePartei,0.0054432219540784,0.0084123624930951,0.0084123624930951,0.0084123624930951
SN,14,2024-09-01,piraten,Piraten,0.0015899522597328,0.00288418989485824,0.00288418989485824,0.00288418989485824
SN,14,2024-09-01,bundnis_deutschland,BD,0.00308789512663177,0.00286119133397189,0.00286119133397189,
SN,14,2024-09-01,werteunion,WU,0.00334776445844671,0.00275727191070766,0.00275727191070766,
