"","state_gerda","state","election_date","partyname_gerda","partyname_short"
"2315","14","SN",2024-09-01,"piraten","Piraten"
"2316","14","SN",2024-09-01,"bundnis_deutschland","BD"
"2317","14","SN",2024-09-01,"werteunion","WU"
"2318","14","SN",2024-09-01,"diebasis","dieBasis"
"2319","14","SN",2024-09-01,"bundnis_c","BündnisC"
"2320","14","SN",2024-09-01,"v_partei3","VPartei3"
"2321","14","SN",2024-09-01,"odp","ÖDP"
"2322","14","SN",2024-09-01,"bueso","BÜSO"
"2323","15","ST",1990-10-14,"cdu","CDU"
"2324","15","ST",1990-10-14,"spd","SPD"
"2325","15","ST",1990-10-14,"fdp","FDP"
"2326","15","ST",1990-10-14,"linke_pds","Linke"
"2327","15","ST",1990-10-14,"grue_nf","Grüne"
"2328","15","ST",1990-10-14,"dsu","DSU"
"2329","15","ST",1990-10-14,"dfd","DFD"
"2330","15","ST",1990-10-14,"rep","Rep"
"2331","15","ST",1990-10-14,"dbu","DBU"
"2332","15","ST",1990-10-14,"chr_l","CHRLiga"
"2333","15","ST",1990-10-14,"npd","NPD"
"2334","15","ST",1990-10-14,"csp","CSP"
"2335","15","ST",1990-10-14,"uspd","USPD (1950)"
"2336","15","ST",1994-06-26,"cdu","CDU"
"2337","15","ST",1994-06-26,"spd","SPD"
"2338","15","ST",1994-06-26,"linke_pds","Linke"
"2339","15","ST",1994-06-26,"bue90_gruene","Grüne"
"2340","15","ST",1994-06-26,"fdp","FDP"
"2341","15","ST",1994-06-26,"rep","Rep"
"2342","15","ST",1994-06-26,"alp","ALP"
"2343","15","ST",1994-06-26,"graue","Graue"
"2344","15","ST",1994-06-26,"statt_partei","STATT"
"2345","15","ST",1994-06-26,"dsu","DSU"
"2346","15","ST",1994-06-26,"opde","OPDE"
"2347","15","ST",1994-06-26,"de","DemE"
"2348","15","ST",1998-04-26,"spd","SPD"
"2349","15","ST",1998-04-26,"cdu","CDU"
"2350","15","ST",1998-04-26,"linke_pds","Linke"
"2351","15","ST",1998-04-26,"dvu","DVU"
"2352","15","ST",1998-04-26,"fdp","FDP"
"2353","15","ST",1998-04-26,"gruene","Grüne"
"2354","15","ST",1998-04-26,"future","future"
"2355","15","ST",1998-04-26,"rep","Rep"
"2356","15","ST",1998-04-26,"forum","Forum"
"2357","15","ST",1998-04-26,"dmp","DMP"
"2358","15","ST",2002-04-21,"cdu","CDU"
"2359","15","ST",2002-04-21,"linke_pds","Linke"
"2360","15","ST",2002-04-21,"spd","SPD"
"2361","15","ST",2002-04-21,"fdp","FDP"
"2362","15","ST",2002-04-21,"schill","PRO (Schill)"
"2363","15","ST",2002-04-21,"gruene","Grüne"
"2364","15","ST",2002-04-21,"fdvp","FDVP"
"2365","15","ST",2002-04-21,"spass","Spasspartei"
"2366","15","ST",2002-04-21,"pro_dm","Pro DM/Schill"
"2367","15","ST",2002-04-21,"mlpd","MLPD"
"2368","15","ST",2002-04-21,"opdm","OPdM"
"2369","15","ST",2002-04-21,"odp","ÖDP"
"2370","15","ST",2002-04-21,"r_b_p","R-B-P"
"2371","15","ST",2002-04-21,"buendnis_dkp_kpd","KPD (1990)"
"2372","15","ST",2006-03-26,"cdu","CDU"
"2373","15","ST",2006-03-26,"linke_pds","Linke"
"2374","15","ST",2006-03-26,"spd","SPD"
"2375","15","ST",2006-03-26,"fdp","FDP"
"2376","15","ST",2006-03-26,"gruene","Grüne"
"2377","15","ST",2006-03-26,"dvu","DVU"
"2378","15","ST",2006-03-26,"eltern","Eltern"
"2379","15","ST",2006-03-26,"gut","GUT"
"2380","15","ST",2006-03-26,"rep","Rep"
"2381","15","ST",2006-03-26,"mlpd","MLPD"
"2382","15","ST",2006-03-26,"bbw","FW-ST"
"2383","15","ST",2006-03-26,"future","future"
"2384","15","ST",2006-03-26,"agfg","AGFG"
"2385","15","ST",2006-03-26,"buendnis_offensive_fuer_sachsen_anhalt","PRO (Schill)"
"2386","15","ST",2006-03-26,"pro_dm","Pro DM/Schill"
"2387","15","ST",2006-03-26,"buendnis_dkp_kpd","KPD (1990)"
"2388","15","ST",2006-03-26,"fpdeutsch_land","FPDeutschlands"
"2389","15","ST",2011-03-20,"cdu","CDU"
"2390","15","ST",2011-03-20,"linke_pds","Linke"
"2391","15","ST",2011-03-20,"spd","SPD"
"2392","15","ST",2011-03-20,"gruene","Grüne"
"2393","15","ST",2011-03-20,"npd","NPD"
"2394","15","ST",2011-03-20,"fdp","FDP"
"2395","15","ST",2011-03-20,"freiewaehler","FW-ST"
"2396","15","ST",2011-03-20,"tier_schutz_partei","Die Tierschutzpartei"
"2397","15","ST",2011-03-20,"piraten","Piraten"
"2398","15","ST",2011-03-20,"spv","SarazzP"
"2399","15","ST",2011-03-20,"mlpd","MLPD"
"2400","15","ST",2011-03-20,"kpd","KPD (1990)"
"2401","15","ST",2011-03-20,"odp","ÖDP"
"2402","15","ST",2016-03-13,"cdu","CDU"
"2403","15","ST",2016-03-13,"afd","AfD"
"2404","15","ST",2016-03-13,"linke_pds","Linke"
"2405","15","ST",2016-03-13,"spd","SPD"
"2406","15","ST",2016-03-13,"gruene","Grüne"
"2407","15","ST",2016-03-13,"fdp","FDP"
"2408","15","ST",2016-03-13,"freiewaehler","FW-ST"
"2409","15","ST",2016-03-13,"npd","NPD"
"2410","15","ST",2016-03-13,"tierschutz","Die Tierschutzpartei"
"2411","15","ST",2016-03-13,"tierschutzallianz","Tierschutzallianz"
"2412","15","ST",2016-03-13,"alfa","LKR"
"2413","15","ST",2016-03-13,"die_partei","DiePartei"
"2414","15","ST",2016-03-13,"mg","MG"
"2415","15","ST",2016-03-13,"fbm","FBM"
"2416","15","ST",2016-03-13,"die_rechte","Rechte"
"2417","15","ST",2021-06-06,"cdu","CDU"
"2418","15","ST",2021-06-06,"afd","AfD"
"2419","15","ST",2021-06-06,"linke_pds","Linke"
"2420","15","ST",2021-06-06,"spd","SPD"
"2421","15","ST",2021-06-06,"fdp","FDP"
"2422","15","ST",2021-06-06,"gruene","Grüne"
"2423","15","ST",2021-06-06,"freie_wahler","FW-ST"
"2424","15","ST",2021-06-06,"diebasis","dieBasis"
"2425","15","ST",2021-06-06,"tierschutz","Die Tierschutzpartei"
"2426","15","ST",2021-06-06,"gartenpartei","MG"
"2427","15","ST",2021-06-06,"die_partei","DiePartei"
"2428","15","ST",2021-06-06,"tierschutz_hier","TIERSCHUTZliste"
"2429","15","ST",2021-06-06,"tierschutzallianz","Tierschutzallianz"
"2430","15","ST",2021-06-06,"gesundheitsforschung","Gesundheitsforschung"
"2431","15","ST",2021-06-06,"piraten","Piraten"
"2432","15","ST",2021-06-06,"npd","NPD"
"2433","15","ST",2021-06-06,"wir2020","Wir2020"
"2434","15","ST",2021-06-06,"fbm","FBM"
"2435","15","ST",2021-06-06,"die_humanisten","Die Humanisten"
"2436","15","ST",2021-06-06,"odp","ÖDP"
"2437","15","ST",2021-06-06,"klimaliste","Klimaliste"
"2438","15","ST",2021-06-06,"lkr","LKR"
"2439","16","TH",1994-10-16,"cdu","CDU"
"2440","16","TH",1994-10-16,"spd","SPD"
"2441","16","TH",1994-10-16,"linke_pds","Linke"
"2442","16","TH",1994-10-16,"gruene","Grüne"
"2443","16","TH",1994-10-16,"fdp","FDP"
"2444","16","TH",1994-10-16,"rep","Rep"
"2445","16","TH",1994-10-16,"forum","Forum"
"2446","16","TH",1994-10-16,"graue","Graue"
"2447","16","TH",1994-10-16,"statt_partei","STATT"
"2448","16","TH",1994-10-16,"dsu","DSU"
"2449","16","TH",1994-10-16,"odp","ÖDP"
"2450","16","TH",1999-09-12,"cdu","CDU"
"2451","16","TH",1999-09-12,"linke_pds","Linke"
"2452","16","TH",1999-09-12,"spd","SPD"
"2453","16","TH",1999-09-12,"dvu","DVU"
"2454","16","TH",1999-09-12,"gruene","Grüne"
"2455","16","TH",1999-09-12,"fdp","FDP"
"2456","16","TH",1999-09-12,"vibt","VIBT"
"2457","16","TH",1999-09-12,"rep","Rep"
"2458","16","TH",1999-09-12,"die_frauen","DieFrauen"
"2459","16","TH",1999-09-12,"forum","Forum"
"2460","16","TH",1999-09-12,"npd","NPD"
"2461","16","TH",1999-09-12,"dsu","DSU"
"2462","16","TH",1999-09-12,"pbc","BündnisC"
"2463","16","TH",2004-06-13,"cdu","CDU"
"2464","16","TH",2004-06-13,"linke_pds","Linke"
"2465","16","TH",2004-06-13,"spd","SPD"
"2466","16","TH",2004-06-13,"gruene","Grüne"
"2467","16","TH",2004-06-13,"fdp","FDP"
"2468","16","TH",2004-06-13,"fr_waehler","FW-TH"
"2469","16","TH",2004-06-13,"rep","Rep"
"2470","16","TH",2004-06-13,"npd","NPD"
"2471","16","TH",2004-06-13,"graue","Graue"
"2472","16","TH",2004-06-13,"odad","ODAD"
"2473","16","TH",2004-06-13,"vibt","VIBT"
"2474","16","TH",2004-06-13,"odp","ÖDP"
"2475","16","TH",2004-06-13,"bsu","BSU"
"2476","16","TH",2004-06-13,"kpd","KPD (1990)"
"2477","16","TH",2009-08-30,"cdu","CDU"
"2478","16","TH",2009-08-30,"linke_pds","Linke"
"2479","16","TH",2009-08-30,"spd","SPD"
"2480","16","TH",2009-08-30,"fdp","FDP"
"2481","16","TH",2009-08-30,"gruene","Grüne"
"2482","16","TH",2009-08-30,"npd","NPD"
"2483","16","TH",2009-08-30,"freie_wahler","FW-TH"
"2484","16","TH",2009-08-30,"rep","Rep"
"2485","16","TH",2009-08-30,"odp","ÖDP"
"2486","16","TH",2014-09-14,"cdu","CDU"
"2487","16","TH",2014-09-14,"linke_pds","Linke"
"2488","16","TH",2014-09-14,"spd","SPD"
"2489","16","TH",2014-09-14,"afd","AfD"
"2490","16","TH",2014-09-14,"gruene","Grüne"
"2491","16","TH",2014-09-14,"npd","NPD"
"2492","16","TH",2014-09-14,"fdp","FDP"
"2493","16","TH",2014-09-14,"freie_wahler","FW-TH"
"2494","16","TH",2014-09-14,"piraten","Piraten"
"2495","16","TH",2014-09-14,"die_partei","DiePartei"
"2496","16","TH",2014-09-14,"rep","Rep"
"2497","16","TH",2014-09-14,"kpd","KPD (1990)"
"2498","16","TH",2019-10-27,"linke_pds","Linke"
"2499","16","TH",2019-10-27,"afd","AfD"
"2500","16","TH",2019-10-27,"cdu","CDU"
"2501","16","TH",2019-10-27,"spd","SPD"
"2502","16","TH",2019-10-27,"gruene","Grüne"
"2503","16","TH",2019-10-27,"fdp","FDP"
"2504","16","TH",2019-10-27,"die_partei","DiePartei"
"2505","16","TH",2019-10-27,"tierschutz_hier","TIERSCHUTZliste"
"2506","16","TH",2019-10-27,"npd","NPD"
"2507","16","TH",2019-10-27,"graue","Graue"
"2508","16","TH",2019-10-27,"gesundheitsforschung","Gesundheitsforschung"
"2509","16","TH",2019-10-27,"odp","ÖDP"
"2510","16","TH",2019-10-27,"piraten","Piraten"
"2511","16","TH",2019-10-27,"mlpd","MLPD"
"2512","16","TH",2019-10-27,"bge","BGE"
"2513","16","TH",2019-10-27,"die_direkte","DieDirekte"
"2514","16","TH",2019-10-27,"blaue_teampetry_thueringen","Blaue"
"2515","16","TH",2019-10-27,"kpd","KPD (1990)"
"2516","16","TH",2024-09-01,"afd","AfD"
"2517","16","TH",2024-09-01,"cdu","CDU"
"2518","16","TH",2024-09-01,"bsw","BSW"
"2519","16","TH",2024-09-01,"linke_pds","Linke"
"2520","16","TH",2024-09-01,"spd","SPD"
"2521","16","TH",2024-09-01,"gruene","Grüne"
"2522","16","TH",2024-09-01,"freie_wahler","FW-TH"
"2523","16","TH",2024-09-01,"fdp","FDP"
"2524","16","TH",2024-09-01,"tierschutz_hier","TIERSCHUTZliste"
"2525","16","TH",2024-09-01,"werteunion","WU"
"2526","16","TH",2024-09-01,"familie","Familie"
"2527","16","TH",2024-09-01,"bundnis_deutschland","BD"
"2528","16","TH",2024-09-01,"piraten","Piraten"
"2529","16","TH",2024-09-01,"odp","ÖDP"
"2530","16","TH",2024-09-01,"mlpd","MLPD"
